66 0f 60 ff | 01100110 00001111 01100000 11111111 | punpcklbw mm7, mm7
64 0f 60 ff | 01100100 00001111 01100000 11111111 | punpcklbw mm7, mm7
66 0f 62 c0 | 01100110 00001111 01100010 11000000 | punpckldq mm0, mm0
64 0f 62 c0 | 01100100 00001111 01100010 11000000 | punpckldq mm0, mm0
66 0f 62 c9 | 01100110 00001111 01100010 11001001 | punpckldq mm1, mm1
64 0f 62 c9 | 01100100 00001111 01100010 11001001 | punpckldq mm1, mm1
66 0f 62 d2 | 01100110 00001111 01100010 11010010 | punpckldq mm2, mm2
64 0f 62 d2 | 01100100 00001111 01100010 11010010 | punpckldq mm2, mm2
66 0f 62 db | 01100110 00001111 01100010 11011011 | punpckldq mm3, mm3
64 0f 62 db | 01100100 00001111 01100010 11011011 | punpckldq mm3, mm3
66 0f 62 e4 | 01100110 00001111 01100010 11100100 | punpckldq mm4, mm4
64 0f 62 e4 | 01100100 00001111 01100010 11100100 | punpckldq mm4, mm4
66 0f 62 ed | 01100110 00001111 01100010 11101101 | punpckldq mm5, mm5
64 0f 62 ed | 01100100 00001111 01100010 11101101 | punpckldq mm5, mm5
66 0f 62 f6 | 01100110 00001111 01100010 11110110 | punpckldq mm6, mm6
64 0f 62 f6 | 01100100 00001111 01100010 11110110 | punpckldq mm6, mm6
66 0f 62 ff | 01100110 00001111 01100010 11111111 | punpckldq mm7, mm7
64 0f 62 ff | 01100100 00001111 01100010 11111111 | punpckldq mm7, mm7
66 0f 61 c0 | 01100110 00001111 01100001 11000000 | punpcklwd mm0, mm0
64 0f 61 c0 | 01100100 00001111 01100001 11000000 | punpcklwd mm0, mm0
66 0f 61 c9 | 01100110 00001111 01100001 11001001 | punpcklwd mm1, mm1
64 0f 61 c9 | 01100100 00001111 01100001 11001001 | punpcklwd mm1, mm1
66 0f 61 d2 | 01100110 00001111 01100001 11010010 | punpcklwd mm2, mm2
64 0f 61 d2 | 01100100 00001111 01100001 11010010 | punpcklwd mm2, mm2
66 0f 61 db | 01100110 00001111 01100001 11011011 | punpcklwd mm3, mm3
64 0f 61 db | 01100100 00001111 01100001 11011011 | punpcklwd mm3, mm3
66 0f 61 e4 | 01100110 00001111 01100001 11100100 | punpcklwd mm4, mm4
64 0f 61 e4 | 01100100 00001111 01100001 11100100 | punpcklwd mm4, mm4
66 0f 61 ed | 01100110 00001111 01100001 11101101 | punpcklwd mm5, mm5
64 0f 61 ed | 01100100 00001111 01100001 11101101 | punpcklwd mm5, mm5
66 0f 61 f6 | 01100110 00001111 01100001 11110110 | punpcklwd mm6, mm6
64 0f 61 f6 | 01100100 00001111 01100001 11110110 | punpcklwd mm6, mm6
66 0f 61 ff | 01100110 00001111 01100001 11111111 | punpcklwd mm7, mm7
64 0f 61 ff | 01100100 00001111 01100001 11111111 | punpcklwd mm7, mm7
66 0f ef c0 | 01100110 00001111 11101111 11000000 | pxor mm0, mm0
64 0f ef c0 | 01100100 00001111 11101111 11000000 | pxor mm0, mm0
66 0f ef c9 | 01100110 00001111 11101111 11001001 | pxor mm1, mm1
64 0f ef c9 | 01100100 00001111 11101111 11001001 | pxor mm1, mm1
66 0f ef d2 | 01100110 00001111 11101111 11010010 | pxor mm2, mm2
64 0f ef d2 | 01100100 00001111 11101111 11010010 | pxor mm2, mm2
66 0f ef db | 01100110 00001111 11101111 11011011 | pxor mm3, mm3
64 0f ef db | 01100100 00001111 11101111 11011011 | pxor mm3, mm3
66 0f ef e4 | 01100110 00001111 11101111 11100100 | pxor mm4, mm4
64 0f ef e4 | 01100100 00001111 11101111 11100100 | pxor mm4, mm4
66 0f ef ed | 01100110 00001111 11101111 11101101 | pxor mm5, mm5
64 0f ef ed | 01100100 00001111 11101111 11101101 | pxor mm5, mm5
66 0f ef f6 | 01100110 00001111 11101111 11110110 | pxor mm6, mm6
64 0f ef f6 | 01100100 00001111 11101111 11110110 | pxor mm6, mm6
66 0f ef ff | 01100110 00001111 11101111 11111111 | pxor mm7, mm7
64 0f ef ff | 01100100 00001111 11101111 11111111 | pxor mm7, mm7
89 e4 | 10001001 11100100 | mov sp, sp
8b e4 | 10001011 11100100 | mov sp, sp
88 e4 | 10001000 11100100 | mov ah, ah
8a e4 | 10001010 11100100 | mov ah, ah
88 c0 | 10001000 11000000 | mov al, al
8a c0 | 10001010 11000000 | mov al, al
89 c0 | 10001001 11000000 | mov ax, ax
8b c0 | 10001011 11000000 | mov ax, ax
88 ff | 10001000 11111111 | mov bh, bh
8a ff | 10001010 11111111 | mov bh, bh
88 db | 10001000 11011011 | mov bl, bl
8a db | 10001010 11011011 | mov bl, bl
89 ed | 10001001 11101101 | mov bp, bp
8b ed | 10001011 11101101 | mov bp, bp
89 db | 10001001 11011011 | mov bx, bx
8b db | 10001011 11011011 | mov bx, bx
88 ed | 10001000 11101101 | mov ch, ch
8a ed | 10001010 11101101 | mov ch, ch
88 c9 | 10001000 11001001 | mov cl, cl
8a c9 | 10001010 11001001 | mov cl, cl
89 c9 | 10001001 11001001 | mov cx, cx
8b c9 | 10001011 11001001 | mov cx, cx
88 f6 | 10001000 11110110 | mov dh, dh
8a f6 | 10001010 11110110 | mov dh, dh
89 ff | 10001001 11111111 | mov di, di
8b ff | 10001011 11111111 | mov di, di
88 d2 | 10001000 11010010 | mov dl, dl
8a d2 | 10001010 11010010 | mov dl, dl
89 d2 | 10001001 11010010 | mov dx, dx
8b d2 | 10001011 11010010 | mov dx, dx
89 f6 | 10001001 11110110 | mov si, si
8b f6 | 10001011 11110110 | mov si, si
66 0f 6f c0 | 01100110 00001111 01101111 11000000 | movq mm0, mm0
64 0f 6f c0 | 01100100 00001111 01101111 11000000 | movq mm0, mm0
66 0f 6f c9 | 01100110 00001111 01101111 11001001 | movq mm1, mm1
64 0f 6f c9 | 01100100 00001111 01101111 11001001 | movq mm1, mm1
66 0f 6f d2 | 01100110 00001111 01101111 11010010 | movq mm2, mm2
64 0f 6f d2 | 01100100 00001111 01101111 11010010 | movq mm2, mm2
66 0f 6f db | 01100110 00001111 01101111 11011011 | movq mm3, mm3
64 0f 6f db | 01100100 00001111 01101111 11011011 | movq mm3, mm3
66 0f 6f e4 | 01100110 00001111 01101111 11100100 | movq mm4, mm4
64 0f 6f e4 | 01100100 00001111 01101111 11100100 | movq mm4, mm4
66 0f 6f ed | 01100110 00001111 01101111 11101101 | movq mm5, mm5
64 0f 6f ed | 01100100 00001111 01101111 11101101 | movq mm5, mm5
66 0f 6f f6 | 01100110 00001111 01101111 11110110 | movq mm6, mm6
64 0f 6f f6 | 01100100 00001111 01101111 11110110 | movq mm6, mm6
66 0f 6f ff | 01100110 00001111 01101111 11111111 | movq mm7, mm7
64 0f 6f ff | 01100100 00001111 01101111 11111111 | movq mm7, mm7
66 0f 10 c0 | 01100110 00001111 00010000 11000000 | movups xmm0, xmm0
64 0f 10 c0 | 01100100 00001111 00010000 11000000 | movups xmm0, xmm0
66 0f 10 c9 | 01100110 00001111 00010000 11001001 | movups xmm1, xmm1
64 0f 10 c9 | 01100100 00001111 00010000 11001001 | movups xmm1, xmm1
66 0f 10 d2 | 01100110 00001111 00010000 11010010 | movups xmm2, xmm2
64 0f 10 d2 | 01100100 00001111 00010000 11010010 | movups xmm2, xmm2
66 0f 10 db | 01100110 00001111 00010000 11011011 | movups xmm3, xmm3
64 0f 10 db | 01100100 00001111 00010000 11011011 | movups xmm3, xmm3
66 0f 10 e4 | 01100110 00001111 00010000 11100100 | movups xmm4, xmm4
64 0f 10 e4 | 01100100 00001111 00010000 11100100 | movups xmm4, xmm4
66 0f 10 ed | 01100110 00001111 00010000 11101101 | movups xmm5, xmm5
64 0f 10 ed | 01100100 00001111 00010000 11101101 | movups xmm5, xmm5
66 0f 10 f6 | 01100110 00001111 00010000 11110110 | movups xmm6, xmm6
64 0f 10 f6 | 01100100 00001111 00010000 11110110 | movups xmm6, xmm6
66 0f 10 ff | 01100110 00001111 00010000 11111111 | movups xmm7, xmm7
64 0f 10 ff | 01100100 00001111 00010000 11111111 | movups xmm7, xmm7
66 0f 59 c0 | 01100110 00001111 01011001 11000000 | mulps xmm0, xmm0
64 0f 59 c0 | 01100100 00001111 01011001 11000000 | mulps xmm0, xmm0
66 0f 59 c9 | 01100110 00001111 01011001 11001001 | mulps xmm1, xmm1
64 0f 59 c9 | 01100100 00001111 01011001 11001001 | mulps xmm1, xmm1
66 0f 59 d2 | 01100110 00001111 01011001 11010010 | mulps xmm2, xmm2
64 0f 59 d2 | 01100100 00001111 01011001 11010010 | mulps xmm2, xmm2
66 0f 59 db | 01100110 00001111 01011001 11011011 | mulps xmm3, xmm3
64 0f 59 db | 01100100 00001111 01011001 11011011 | mulps xmm3, xmm3
66 0f 59 e4 | 01100110 00001111 01011001 11100100 | mulps xmm4, xmm4
64 0f 59 e4 | 01100100 00001111 01011001 11100100 | mulps xmm4, xmm4
66 0f 59 ed | 01100110 00001111 01011001 11101101 | mulps xmm5, xmm5
64 0f 59 ed | 01100100 00001111 01011001 11101101 | mulps xmm5, xmm5
66 0f 59 f6 | 01100110 00001111 01011001 11110110 | mulps xmm6, xmm6
64 0f 59 f6 | 01100100 00001111 01011001 11110110 | mulps xmm6, xmm6
66 0f 59 ff | 01100110 00001111 01011001 11111111 | mulps xmm7, xmm7
64 0f 59 ff | 01100100 00001111 01011001 11111111 | mulps xmm7, xmm7
